name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"postcss-selector-parser","6.0.10","-","-","-","-","-","-",false,true,false,false,false,"postcss-modules-local-by-default@3.0.3,postcss-modules-scope@2.2.0"
"postcss-value-parser","4.2.0","-","-","-","-","-","-",false,true,false,false,false,"css-loader@5.2.7,autoprefixer@9.8.8,postcss-modules-local-by-default@3.0.3"
"prelude-ls","1.1.2","-","-","-","-","-","-",false,true,false,false,false,"levn@0.3.0,optionator@0.8.3,type-check@0.3.2"
"prettier","2.3.0","-","-","-","-","-","-",false,true,false,false,false,"@storybook/mdx1-csf@0.0.1,@storybook/source-loader@6.5.12"
"pretty-error","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"html-webpack-plugin@5.5.0"
"pretty-format","27.5.1","-","-","-","-","-","-",false,true,false,false,false,"@testing-library/dom@8.16.0"
"ansi-styles","5.2.0","-","-","-","-","-","-",false,true,false,false,false,"pretty-format@27.5.1"
"react-is","17.0.2","-","-","-","-","-","-",false,true,false,false,false,"pretty-format@27.5.1,react-element-to-jsx-string@14.3.4"
"pretty-hrtime","1.0.3","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-common@6.5.12,@storybook/core-server@6.5.12,@storybook/node-logger@6.5.12"
"process","0.11.10","-","-","-","-","-","-",false,true,false,false,false,"@storybook/builder-webpack5@6.5.12,@storybook/manager-webpack5@6.5.12,global@4.4.0,node-libs-browser@2.2.1"
"process-nextick-args","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"readable-stream@2.3.7"
"promise-inflight","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0"
"promise.allsettled","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"airbnb-js-shims@2.2.1"
"promise.prototype.finally","3.1.3","-","-","-","-","-","-",false,true,false,false,false,"airbnb-js-shims@2.2.1"
"prompts","2.4.2","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12"
"prop-types","15.7.2","15.8.1","https://github.com/facebook/prop-types.git","2019-02-13T20:11:48.275Z","ljharb (ljharb@gmail.com)",97691,"MIT",true,true,false,false,false,"@apollo/client@3.7.0,@storybook/addon-actions@6.5.12,@storybook/addon-links@6.5.12,@storybook/addon-viewport@6.5.12,@storybook/react@6.5.12,react-inspector@5.1.1,react-markdown@8.0.3"
"property-information","5.6.0","-","-","-","-","-","-",false,true,false,false,false,"hast-to-hyperscript@9.0.1,hast-util-from-parse5@6.0.1,hast-util-to-parse5@6.0.0,hastscript@6.0.0"
"proxy-addr","2.0.7","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1"
"prr","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"errno@0.1.8"
"public-encrypt","4.0.3","-","-","-","-","-","-",false,true,false,false,false,"crypto-browserify@3.12.0"
"pump","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"mississippi@3.0.0,get-stream@4.1.0"
"pumpify","1.5.1","-","-","-","-","-","-",false,true,false,false,false,"mississippi@3.0.0"
"pump","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"pumpify@1.5.1"
"punycode","2.1.1","-","-","-","-","-","-",false,true,false,false,false,"uri-js@4.4.1"
"querystring","0.2.1","-","-","-","-","-","-",false,true,false,false,false,"webpack-hot-middleware@2.25.1"
"querystring-es3","0.2.1","-","-","-","-","-","-",false,true,false,false,false,"node-libs-browser@2.2.1"
"queue-microtask","1.2.3","-","-","-","-","-","-",false,true,false,false,false,"run-parallel@1.2.0"
"ramda","0.28.0","-","-","-","-","-","-",false,true,false,false,false,"file-system-cache@1.1.0"
"randombytes","2.1.0","-","-","-","-","-","-",false,true,false,true,false,"serialize-javascript@6.0.0,browserify-rsa@4.1.0,crypto-browserify@3.12.0,diffie-hellman@5.0.3,public-encrypt@4.0.3,randomfill@1.0.4"
"randomfill","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"crypto-browserify@3.12.0"
"range-parser","1.2.1","-","-","-","-","-","-",false,true,false,false,false,"webpack-dev-middleware@4.3.0,express@4.18.1,send@0.18.0"
"raw-body","2.5.1","-","-","-","-","-","-",false,true,false,false,false,"body-parser@1.20.0"
"raw-loader","4.0.2","-","-","-","-","-","-",false,true,false,false,false,"@storybook/builder-webpack4@6.5.12"
"react","18.2.0","18.2.0","git+https://github.com/facebook/react.git","2022-06-14T19:46:38.369Z","gnoff (jcs.gnoff@gmail.com)",316108,"MIT",true,true,false,true,false,"scholar@0.1.0,@apollo/client@3.7.0,@design-systems/utils@2.12.0,@devtools-ds/object-inspector@1.2.0,@devtools-ds/themes@1.2.0,@devtools-ds/tree@1.2.0,@storybook/addon-actions@6.5.12,@storybook/addon-backgrounds@6.5.12,@storybook/addon-controls@6.5.12,@storybook/addon-docs@6.5.12,@storybook/addon-interactions@6.5.12,@storybook/addon-links@6.5.12,@storybook/addon-measure@6.5.12,@storybook/addon-outline@6.5.12,@storybook/addon-toolbars@6.5.12,@storybook/addon-viewport@6.5.12,@storybook/addons@6.5.12,@storybook/api@6.5.12,@storybook/builder-webpack4@6.5.12,@storybook/builder-webpack5@6.5.12,@storybook/client-api@6.5.12,@storybook/components@6.5.12,@storybook/core@6.5.12,@storybook/core-client@6.5.12,@storybook/core-common@6.5.12,@storybook/core-server@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/preview-web@6.5.12,@storybook/react@6.5.12,@storybook/router@6.5.12,@storybook/source-loader@6.5.12,@storybook/store@6.5.12,@storybook/theming@6.5.12,@storybook/ui@6.5.12,next@12.3.1,react-dom@18.2.0,react-markdown@8.0.3,storybook-addon-next-router@4.0.1,styled-jsx@5.0.7,use-sync-external-store@1.2.0"
"react-docgen","5.4.3","-","-","-","-","-","-",false,true,false,false,false,"babel-plugin-react-docgen@4.2.1"
"react-docgen-typescript","2.2.2","-","-","-","-","-","-",false,true,false,false,false,"@storybook/react-docgen-typescript-plugin@1.0.2-canary.6.9d540b91e815f8fc2f8829189deb00553559ff63.0"
"react-dom","18.2.0","18.2.0","git+https://github.com/facebook/react.git","2022-06-14T19:46:48.370Z","gnoff (jcs.gnoff@gmail.com)",4502126,"MIT",true,true,false,true,false,"scholar@0.1.0,@apollo/client@3.7.0,@design-systems/utils@2.12.0,@storybook/addon-actions@6.5.12,@storybook/addon-backgrounds@6.5.12,@storybook/addon-controls@6.5.12,@storybook/addon-docs@6.5.12,@storybook/addon-interactions@6.5.12,@storybook/addon-links@6.5.12,@storybook/addon-measure@6.5.12,@storybook/addon-outline@6.5.12,@storybook/addon-toolbars@6.5.12,@storybook/addon-viewport@6.5.12,@storybook/addons@6.5.12,@storybook/api@6.5.12,@storybook/builder-webpack4@6.5.12,@storybook/builder-webpack5@6.5.12,@storybook/client-api@6.5.12,@storybook/components@6.5.12,@storybook/core@6.5.12,@storybook/core-client@6.5.12,@storybook/core-common@6.5.12,@storybook/core-server@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/preview-web@6.5.12,@storybook/react@6.5.12,@storybook/router@6.5.12,@storybook/source-loader@6.5.12,@storybook/store@6.5.12,@storybook/theming@6.5.12,@storybook/ui@6.5.12,next@12.3.1,storybook-addon-next-router@4.0.1"
"react-element-to-jsx-string","14.3.4","-","-","-","-","-","-",false,true,false,false,false,"@storybook/react@6.5.12"
"is-plain-object","5.0.0","-","-","-","-","-","-",false,true,false,false,false,"react-element-to-jsx-string@14.3.4"
"react-inspector","5.1.1","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-actions@6.5.12"
"react-is","16.13.1","18.2.0","git+https://github.com/facebook/react.git","2020-03-19T19:53:28.493Z","acdlite (npm@andrewclark.io)",23954,"MIT",true,false,false,false,false,"hoist-non-react-statics@3.3.2,prop-types@15.7.2"
"react-markdown","8.0.3","8.0.5","git+https://github.com/remarkjs/react-markdown.git","2022-04-20T13:01:26.369Z","wooorm (tituswormer@gmail.com)",181409,"MIT",true,false,false,false,false,"scholar@0.1.0"
"bail","2.0.2","2.0.2","git+https://github.com/wooorm/bail.git","2021-11-07T08:39:23.227Z","wooorm (tituswormer@gmail.com)",6353,"MIT",true,false,false,false,false,"unified@10.1.2"
"comma-separated-tokens","2.0.2","2.0.3","git+https://github.com/wooorm/comma-separated-tokens.git","2021-04-26T16:41:40.610Z","wooorm (tituswormer@gmail.com)",7876,"MIT",true,false,false,false,false,"react-markdown@8.0.3"
"is-plain-obj","4.1.0","4.1.0","git+https://github.com/sindresorhus/is-plain-obj.git","2022-06-15T15:47:13.746Z","sindresorhus (sindresorhus@gmail.com)",4080,"MIT",true,false,false,false,false,"unified@10.1.2"
"property-information","6.1.1","6.2.0","git+https://github.com/wooorm/property-information.git","2021-11-12T16:13:21.471Z","wooorm (tituswormer@gmail.com)",103211,"MIT",true,false,false,false,false,"react-markdown@8.0.3"
"react-is","18.2.0","18.2.0","git+https://github.com/facebook/react.git","2022-06-14T19:46:52.452Z","gnoff (jcs.gnoff@gmail.com)",24013,"MIT",true,false,false,false,false,"react-markdown@8.0.3"
"remark-parse","10.0.1","10.0.1","git+https://github.com/remarkjs/remark.git#main","2021-11-18T18:25:06.350Z","wooorm (tituswormer@gmail.com)",16615,"MIT",true,false,false,false,false,"react-markdown@8.0.3"
"space-separated-tokens","2.0.1","2.0.2","git+https://github.com/wooorm/space-separated-tokens.git","2021-04-26T16:39:18.358Z","wooorm (tituswormer@gmail.com)",6109,"MIT",true,false,false,false,false,"react-markdown@8.0.3"
"trough","2.1.0","2.1.0","git+https://github.com/wooorm/trough.git","2022-02-21T10:48:27.931Z","wooorm (tituswormer@gmail.com)",16787,"MIT",true,false,false,false,false,"unified@10.1.2"
"unified","10.1.2","10.1.2","git+https://github.com/unifiedjs/unified.git","2022-03-08T09:28:29.205Z","wooorm (tituswormer@gmail.com)",85657,"MIT",true,false,false,false,false,"react-markdown@8.0.3,remark-parse@10.0.1,remark-rehype@10.1.0"
"unist-util-is","5.1.1","5.2.1","git+https://github.com/syntax-tree/unist-util-is.git","2021-07-21T13:40:47.935Z","wooorm (tituswormer@gmail.com)",18904,"MIT",true,false,false,false,false,"unist-util-visit@4.1.1,unist-util-visit-parents@5.1.1"
"unist-util-visit","4.1.1","4.1.2","git+https://github.com/syntax-tree/unist-util-visit.git","2022-08-21T10:59:22.861Z","wooorm (tituswormer@gmail.com)",13906,"MIT",true,false,false,false,false,"react-markdown@8.0.3,mdast-util-definitions@5.1.1,mdast-util-to-hast@12.2.4"
"unist-util-visit-parents","5.1.1","5.1.3","git+https://github.com/syntax-tree/unist-util-visit-parents.git","2022-08-21T10:43:29.538Z","wooorm (tituswormer@gmail.com)",22537,"MIT",true,false,false,false,false,"unist-util-visit@4.1.1"
"vfile","5.3.5","5.3.7","git+https://github.com/vfile/vfile.git","2022-09-08T18:11:10.980Z","wooorm (tituswormer@gmail.com)",61080,"MIT",true,false,false,false,false,"react-markdown@8.0.3,unified@10.1.2"
"vfile-message","3.1.2","3.1.4","git+https://github.com/vfile/vfile-message.git","2022-03-03T12:58:52.772Z","wooorm (tituswormer@gmail.com)",15458,"MIT",true,false,false,false,false,"vfile@5.3.5"
"react-merge-refs","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"@design-systems/utils@2.12.0"
"react-refresh","0.11.0","-","-","-","-","-","-",false,true,false,true,false,"@storybook/react@6.5.12,@pmmmwh/react-refresh-webpack-plugin@0.5.7"
"read-pkg","5.2.0","-","-","-","-","-","-",false,true,false,false,false,"read-pkg-up@7.0.1"
"read-pkg-up","7.0.1","-","-","-","-","-","-",false,true,false,false,false,"@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/react@6.5.12,@storybook/telemetry@6.5.12"
"type-fest","0.8.1","-","-","-","-","-","-",false,true,false,false,false,"read-pkg-up@7.0.1"
"type-fest","0.6.0","-","-","-","-","-","-",false,true,false,false,false,"read-pkg@5.2.0"
"readable-stream","3.6.0","-","-","-","-","-","-",false,true,false,false,false,"are-we-there-yet@2.0.0,browserify-sign@4.2.1,hash-base@3.1.0"
"readdirp","3.6.0","-","-","-","-","-","-",false,true,true,false,false,"chokidar@3.5.3"
"redent","1.0.0","-","-","-","-","-","-",false,true,true,false,false,"meow@3.7.0"
"indent-string","2.1.0","-","-","-","-","-","-",false,true,true,false,false,"redent@1.0.0"
"strip-indent","1.0.1","-","-","-","-","-","-",false,true,true,false,false,"redent@1.0.0"
"regenerate","1.4.2","-","-","-","-","-","-",false,true,false,false,false,"regenerate-unicode-properties@10.0.1,regexpu-core@5.1.0"
"regenerate-unicode-properties","10.0.1","-","-","-","-","-","-",false,true,false,false,false,"regexpu-core@5.1.0"
"regenerator-runtime","0.13.9","-","-","-","-","-","-",false,true,false,false,false,"@babel/runtime@7.18.6,@storybook/addon-actions@6.5.12,@storybook/addon-backgrounds@6.5.12,@storybook/addon-docs@6.5.12,@storybook/addon-essentials@6.5.12,@storybook/addon-links@6.5.12,@storybook/addon-outline@6.5.12,@storybook/addon-toolbars@6.5.12,@storybook/addon-viewport@6.5.12,@storybook/addons@6.5.12,@storybook/api@6.5.12,@storybook/client-api@6.5.12,@storybook/components@6.5.12,@storybook/core-client@6.5.12,@storybook/core-server@6.5.12,@storybook/csf-tools@6.5.12,@storybook/docs-tools@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/preview-web@6.5.12,@storybook/react@6.5.12,@storybook/router@6.5.12,@storybook/source-loader@6.5.12,@storybook/store@6.5.12,@storybook/telemetry@6.5.12,@storybook/theming@6.5.12,@storybook/ui@6.5.12"
"regenerator-transform","0.15.0","-","-","-","-","-","-",false,true,false,false,false,"@babel/plugin-transform-regenerator@7.18.6"
"regex-not","1.0.2","-","-","-","-","-","-",false,true,false,false,false,"micromatch@3.1.10,expand-brackets@2.1.4,extglob@2.0.4,nanomatch@1.2.13,to-regex@3.0.2"
"regexp.prototype.flags","1.4.3","-","-","-","-","-","-",false,true,false,false,false,"es-abstract@1.20.1,string.prototype.matchall@4.0.7"
"regexpu-core","5.1.0","-","-","-","-","-","-",false,true,false,false,false,"@babel/helper-create-regexp-features-plugin@7.18.6"
"regjsgen","0.6.0","-","-","-","-","-","-",false,true,false,false,false,"regexpu-core@5.1.0"
"regjsparser","0.8.4","-","-","-","-","-","-",false,true,false,false,false,"regexpu-core@5.1.0"
"jsesc","0.5.0","-","-","-","-","-","-",false,true,false,false,false,"regjsparser@0.8.4"
"relateurl","0.2.7","-","-","-","-","-","-",false,true,false,false,false,"html-minifier-terser@6.1.0"
"remark-external-links","8.0.0","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-docs@6.5.12"
"remark-footnotes","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22"
"remark-mdx","1.6.22","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22"
"@babel/plugin-proposal-object-rest-spread","7.12.1","-","-","-","-","-","-",false,true,false,false,false,"remark-mdx@1.6.22"
"remark-parse","8.0.3","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22,remark-mdx@1.6.22"
"remark-rehype","10.1.0","10.1.0","git+https://github.com/remarkjs/remark-rehype.git","2021-12-03T10:50:37.906Z","wooorm (tituswormer@gmail.com)",27957,"MIT",true,false,false,false,false,"react-markdown@8.0.3"
"mdast-util-definitions","5.1.1","5.1.2","git+https://github.com/syntax-tree/mdast-util-definitions.git","2022-06-24T07:38:41.156Z","wooorm (tituswormer@gmail.com)",9944,"MIT",true,false,false,false,false,"mdast-util-to-hast@12.2.4"
"mdast-util-to-hast","12.2.4","12.3.0","git+https://github.com/syntax-tree/mdast-util-to-hast.git","2022-09-28T16:50:51.579Z","wooorm (tituswormer@gmail.com)",85700,"MIT",true,false,false,false,false,"remark-rehype@10.1.0"
"unist-builder","3.0.0","3.0.1","git+https://github.com/syntax-tree/unist-builder.git","2021-04-19T07:04:08.731Z","wooorm (tituswormer@gmail.com)",11681,"MIT",true,false,false,false,false,"mdast-util-to-hast@12.2.4"
"unist-util-generated","2.0.0","2.0.1","git+https://github.com/syntax-tree/unist-util-generated.git","2021-04-14T10:32:20.497Z","wooorm (tituswormer@gmail.com)",7856,"MIT",true,false,false,false,false,"mdast-util-to-hast@12.2.4"
"unist-util-position","4.0.3","4.0.4","git+https://github.com/syntax-tree/unist-util-position.git","2022-03-31T14:00:59.982Z","wooorm (tituswormer@gmail.com)",8461,"MIT",true,false,false,false,false,"mdast-util-to-hast@12.2.4"
"remark-slug","6.1.0","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-docs@6.5.12"
"remark-squeeze-paragraphs","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22"
"remove-trailing-separator","1.1.0","-","-","-","-","-","-",false,true,true,false,false,"normalize-path@2.1.1"
"renderkid","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"pretty-error@4.0.0"
"repeat-element","1.1.4","-","-","-","-","-","-",false,true,false,false,false,"braces@2.3.2"
"repeat-string","1.6.1","-","-","-","-","-","-",false,true,false,false,false,"fill-range@4.0.0,to-regex-range@2.1.1,detab@2.0.4,remark-parse@8.0.3"
"repeating","2.0.1","-","-","-","-","-","-",false,true,true,false,false,"indent-string@2.1.0"
"require-directory","2.1.1","-","-","-","-","-","-",false,true,false,false,false,"yargs@16.2.0"
"require-from-string","2.0.2","-","-","-","-","-","-",false,true,false,true,false,"@storybook/react@6.5.12"
"resolve","1.22.1","-","-","-","-","-","-",false,true,false,false,false,"@babel/helper-define-polyfill-provider@0.1.5,@babel/core@7.12.9,babel-plugin-macros@3.1.0,normalize-package-data@2.5.0"
"resolve-from","5.0.0","-","-","-","-","-","-",false,true,false,false,false,"@istanbuljs/load-nyc-config@1.1.0,@storybook/core-common@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/ui@6.5.12"
"resolve-url","0.2.1","-","-","-","-","-","-",false,true,false,false,false,"source-map-resolve@0.5.3"
"response-iterator","0.2.6","0.2.6","git+ssh://git@github.com/kmalakoff/response-iterator.git","2022-07-03T19:12:04.477Z","kmalakoff (kmalakoff@gmail.com)",67816,"MIT",true,false,false,false,false,"@apollo/client@3.7.0"
"ret","0.1.15","-","-","-","-","-","-",false,true,false,false,false,"safe-regex@1.1.0"
"reusify","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"fastq@1.13.0"
"rimraf","3.0.2","-","-","-","-","-","-",false,true,false,false,false,"@npmcli/move-file@1.1.2,c8@7.11.3,cacache@15.3.0,flat-cache@3.0.4"
"ripemd160","2.0.2","-","-","-","-","-","-",false,true,false,false,false,"create-hash@1.2.0,create-hmac@1.1.7,pbkdf2@3.1.2"
"rsvp","4.8.5","-","-","-","-","-","-",false,true,false,false,false,"capture-exit@2.0.0"
"run-parallel","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"@nodelib/fs.scandir@2.1.5"
"run-queue","1.0.3","-","-","-","-","-","-",false,true,false,false,false,"copy-concurrently@1.0.5,move-concurrently@1.0.1"
"sade","1.8.1","1.8.1","git+https://github.com/lukeed/sade.git","2022-01-06T17:09:33.711Z","lukeed (luke@lukeed.com)",31545,"MIT",true,false,false,false,false,"uvu@0.5.6"
"safe-buffer","5.1.2","-","-","-","-","-","-",false,true,false,false,false,"readable-stream@2.3.7,string_decoder@1.1.1,compression@1.7.4,convert-source-map@1.8.0"
"safe-regex","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"regex-not@1.0.2,to-regex@3.0.2"
"safer-buffer","2.1.2","-","-","-","-","-","-",false,true,false,false,false,"asn1.js@5.4.1,iconv-lite@0.4.24"
"sane","4.1.0","-","-","-","-","-","-",false,true,false,false,false,"jest-haste-map@26.6.2"
"anymatch","2.0.0","-","-","-","-","-","-",false,true,true,false,false,"sane@4.1.0,chokidar@2.1.8"
"cross-spawn","6.0.5","-","-","-","-","-","-",false,true,false,false,false,"execa@1.0.0"
"execa","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"sane@4.1.0"
"get-stream","4.1.0","-","-","-","-","-","-",false,true,false,false,false,"execa@1.0.0"
"is-stream","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"execa@1.0.0"
"normalize-path","2.1.1","-","-","-","-","-","-",false,true,true,false,false,"anymatch@2.0.0"
"npm-run-path","2.0.2","-","-","-","-","-","-",false,true,false,false,false,"execa@1.0.0"
"path-key","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"cross-spawn@6.0.5,npm-run-path@2.0.2"
"shebang-command","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"cross-spawn@6.0.5"
"shebang-regex","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"shebang-command@1.2.0"
"which","1.3.1","-","-","-","-","-","-",false,true,false,false,false,"cross-spawn@6.0.5"
"scheduler","0.23.0","0.23.0","git+https://github.com/facebook/react.git","2022-06-14T19:47:20.413Z","gnoff (jcs.gnoff@gmail.com)",93383,"MIT",true,false,false,true,false,"react-dom@18.2.0"
"schema-utils","3.1.1","-","-","-","-","-","-",false,true,false,true,false,"@pmmmwh/react-refresh-webpack-plugin@0.5.7,terser-webpack-plugin@5.3.3,css-loader@5.2.7,file-loader@6.2.0,postcss-loader@4.3.0,raw-loader@4.0.2,style-loader@2.0.0,url-loader@4.1.1,webpack@5.74.0,webpack-dev-middleware@4.3.0"
"semver","6.3.0","-","-","-","-","-","-",false,true,false,false,false,"@babel/core@7.19.6,@babel/helper-compilation-targets@7.19.3,@babel/helper-define-polyfill-provider@0.1.5,@babel/preset-env@7.18.6,css-loader@3.6.0,make-dir@3.1.0,babel-plugin-polyfill-corejs2@0.3.1,istanbul-lib-instrument@5.2.1"
"send","0.18.0","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1,serve-static@1.15.0"
"ms","2.1.3","-","-","-","-","-","-",false,true,false,false,false,"send@0.18.0"
"serialize-javascript","6.0.0","-","-","-","-","-","-",false,true,false,true,false,"terser-webpack-plugin@5.3.3"
"serve-favicon","2.5.0","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12"
"ms","2.1.1","-","-","-","-","-","-",false,true,false,false,false,"serve-favicon@2.5.0"
"safe-buffer","5.1.1","-","-","-","-","-","-",false,true,false,false,false,"serve-favicon@2.5.0"
"serve-static","1.15.0","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1"
"set-blocking","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"npmlog@5.0.1"
"set-value","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"cache-base@1.0.1,union-value@1.0.1"
"setimmediate","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"timers-browserify@2.0.12"
"setprototypeof","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1,http-errors@2.0.0"
"sha.js","2.4.11","-","-","-","-","-","-",false,true,false,false,false,"create-hash@1.2.0,create-hmac@1.1.7,pbkdf2@3.1.2"
"shallow-clone","3.0.1","-","-","-","-","-","-",false,true,false,false,false,"clone-deep@4.0.1"
"shebang-command","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"cross-spawn@7.0.3"
"shebang-regex","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"shebang-command@2.0.0"
"side-channel","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"qs@6.11.0,internal-slot@1.0.3,string.prototype.matchall@4.0.7"
"signal-exit","3.0.7","-","-","-","-","-","-",false,true,true,false,false,"execa@1.0.0,foreground-child@2.0.0,gauge@3.0.2,loud-rejection@1.6.0,write-file-atomic@3.0.3"
"sisteransi","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"prompts@2.4.2"
"slash","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"@jest/transform@26.6.2,@storybook/core-common@6.5.12,@storybook/core-server@6.5.12,@storybook/store@6.5.12,globby@11.1.0"
"snapdragon","0.8.2","-","-","-","-","-","-",false,true,false,false,false,"braces@2.3.2,micromatch@3.1.10,expand-brackets@2.1.4,extglob@2.0.4,nanomatch@1.2.13"
"snapdragon-node","2.1.1","-","-","-","-","-","-",false,true,false,false,false,"braces@2.3.2"
"snapdragon-util","3.0.1","-","-","-","-","-","-",false,true,false,false,false,"snapdragon-node@2.1.1"
"source-list-map","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"webpack-sources@1.4.3"
"source-map","0.6.1","-","-","-","-","-","-",false,true,true,true,false,"@jest/transform@26.6.2,clean-css@5.3.1,terser@4.8.1,terser-webpack-plugin@1.4.5,webpack-sources@1.4.3,@types/uglify-js@3.16.0,@types/webpack@4.41.32,handlebars@4.7.7,postcss@7.0.39,source-map-support@0.5.21,escodegen@2.0.0"
"source-map-js","1.0.2","1.0.2","git+https://github.com/7rulnik/source-map-js.git","2022-01-18T16:23:43.673Z","7rulnik (v7rulnik@gmail.com)",147831,"BSD-3-Clause",true,false,false,false,false,"postcss@8.4.14"
"source-map-resolve","0.5.3","-","-","-","-","-","-",false,true,false,false,false,"snapdragon@0.8.2"
"source-map-support","0.5.21","-","-","-","-","-","-",false,true,false,false,false,"@babel/register@7.18.9,terser@5.14.2"
"source-map-url","0.4.1","-","-","-","-","-","-",false,true,false,false,false,"source-map-resolve@0.5.3"
"space-separated-tokens","1.1.5","-","-","-","-","-","-",false,true,false,false,false,"hast-to-hyperscript@9.0.1,hastscript@6.0.0,remark-external-links@8.0.0"
"spdx-correct","3.1.1","-","-","-","-","-","-",false,true,false,false,false,"validate-npm-package-license@3.0.4"
"spdx-exceptions","2.3.0","-","-","-","-","-","-",false,true,false,false,false,"spdx-expression-parse@3.0.1"
"spdx-expression-parse","3.0.1","-","-","-","-","-","-",false,true,false,false,false,"spdx-correct@3.1.1,validate-npm-package-license@3.0.4"
"spdx-license-ids","3.0.11","-","-","-","-","-","-",false,true,false,false,false,"spdx-correct@3.1.1,spdx-expression-parse@3.0.1"
"split-string","3.1.0","-","-","-","-","-","-",false,true,false,false,false,"braces@2.3.2,set-value@2.0.1"
"sprintf-js","1.0.3","-","-","-","-","-","-",false,true,false,false,false,"argparse@1.0.10"
"ssri","8.0.1","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0"
"stable","0.1.8","-","-","-","-","-","-",false,true,false,false,false,"@storybook/builder-webpack4@6.5.12,@storybook/builder-webpack5@6.5.12,@storybook/store@6.5.12"
"stackframe","1.3.4","-","-","-","-","-","-",false,true,false,false,false,"error-stack-parser@2.1.4"
"state-toggle","1.0.3","-","-","-","-","-","-",false,true,false,false,false,"remark-parse@8.0.3"
"static-extend","0.1.2","-","-","-","-","-","-",false,true,false,false,false,"class-utils@0.3.6"
"statuses","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1,finalhandler@1.2.0,http-errors@2.0.0,send@0.18.0"
"store2","2.14.1","-","-","-","-","-","-",false,true,false,false,false,"@storybook/api@6.5.12,@storybook/client-api@6.5.12"
"storybook-addon-next-router","4.0.1","-","-","-","-","-","-",false,true,false,false,false,"scholar@0.1.0"
"stream-browserify","2.0.2","-","-","-","-","-","-",false,true,false,false,false,"node-libs-browser@2.2.1"
"stream-each","1.2.3","-","-","-","-","-","-",false,true,false,false,false,"mississippi@3.0.0"
"stream-http","2.8.3","-","-","-","-","-","-",false,true,false,false,false,"node-libs-browser@2.2.1"
"stream-shift","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"duplexify@3.7.1,stream-each@1.2.3"
